fecha_hecho,latitud,longitud,sexo,edad,estado_civil,medio_transporte,modalidad,conducta_especial,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,color,fecha,lat,lon,id_hecho,coord_imputada,edad_imputada,comuna,anio,mes,hora,dia,anio_mes,franja
23/01/2017 15:10,622.961.942,-7.557.562.675,Hombre,28.0,Unión marital de hecho,Metro,Cosquilleo,De celular,No,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-23 15:10:00,6.22961942,-75.57562675,2017-01-23 15:10:00|622.961.942|-7.557.562.675|Hombre|28.0|Barrio Colombia|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,1,15,Lunes,2017-01-01,Tarde (12-17)
23/01/2017 8:47,625.451.044,-7.557.460.845,Hombre,27.0,Soltero(a),Autobus,Cosquilleo,,No,San Benito,#1006,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2017-01-23 08:47:00,6.25451044,-75.57460845,2017-01-23 08:47:00|625.451.044|-7.557.460.845|Hombre|27.0|San Benito|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2017,1,8,Lunes,2017-01-01,Mañana (6-11)
24/01/2017 7:30,625.870.871,-7.559.795.346,Hombre,65.0,Divorciado(a),Metro,Cosquilleo,De celular,No,Calasanz,#1202,12,Estación del Metro,Laureles,Celular,Tecnología,Negro,2017-01-24 07:30:00,6.25870871,-75.59795346,2017-01-24 07:30:00|625.870.871|-7.559.795.346|Hombre|65.0|Calasanz|Estación del Metro|Cosquilleo,False,False,La América,2017,1,7,Martes,2017-01-01,Mañana (6-11)
25/01/2017 17:30,61.940.115,-7.558.174.078,Hombre,37.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,,2017-01-25 17:30:00,6.1940115,-75.58174078,2017-01-25 17:30:00|61.940.115|-7.558.174.078|Hombre|37.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,1,17,Miércoles,2017-01-01,Tarde (12-17)
25/01/2017 23:00,627.323.942,-7.555.398.133,Hombre,42.0,Casado(a),Metro,Cosquilleo,,No,Campo Valdés No.2,#0303,3,Estación del Metro plus,Manrique,Celular,Tecnología,,2017-01-25 23:00:00,6.27323942,-75.55398133,2017-01-25 23:00:00|627.323.942|-7.555.398.133|Hombre|42.0|Campo Valdés No.2|Estación del Metro plus|Cosquilleo,False,False,Manrique,2017,1,23,Miércoles,2017-01-01,Noche (18-23)
26/01/2017 16:05,620.385.653,-7.557.175.798,Hombre,42.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Negro,2017-01-26 16:05:00,6.20385653,-75.57175798,2017-01-26 16:05:00|620.385.653|-7.557.175.798|Hombre|42.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,1,16,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 16:05,620.385.653,-7.557.175.798,Hombre,42.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Oro,2017-01-26 16:05:00,6.20385653,-75.57175798,2017-01-26 16:05:00|620.385.653|-7.557.175.798|Hombre|42.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,1,16,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 16:05,620.385.653,-7.557.175.798,Hombre,42.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-26 16:05:00,6.20385653,-75.57175798,2017-01-26 16:05:00|620.385.653|-7.557.175.798|Hombre|42.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,1,16,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 16:05,620.385.653,-7.557.175.798,Hombre,42.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Verde,2017-01-26 16:05:00,6.20385653,-75.57175798,2017-01-26 16:05:00|620.385.653|-7.557.175.798|Hombre|42.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,1,16,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 16:05,620.385.653,-7.557.175.798,Hombre,42.0,Soltero(a),Taxi,Atraco,No,Arma de fuego,Patio Bonito,#1421,14,Vía pública,Poblado,Elementos escolares,Elementos escolares,Negro,2017-01-26 16:05:00,6.20385653,-75.57175798,2017-01-26 16:05:00|620.385.653|-7.557.175.798|Hombre|42.0|Patio Bonito|Vía pública|Atraco,False,False,El Poblado,2017,1,16,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 14:20,621.225.572,-7.557.771.947,Mujer,44.0,Casado(a),Metro,Cosquilleo,,No,Patio Bonito,#1421,14,Vía pública,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-26 14:20:00,6.21225572,-75.57771947,2017-01-26 14:20:00|621.225.572|-7.557.771.947|Mujer|44.0|Patio Bonito|Vía pública|Cosquilleo,False,False,El Poblado,2017,1,14,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 14:20,621.225.572,-7.557.771.947,Mujer,44.0,Casado(a),Metro,Cosquilleo,,No,Patio Bonito,#1421,14,Vía pública,Poblado,Billetera,Prendas de vestir y accesorios,,2017-01-26 14:20:00,6.21225572,-75.57771947,2017-01-26 14:20:00|621.225.572|-7.557.771.947|Mujer|44.0|Patio Bonito|Vía pública|Cosquilleo,False,False,El Poblado,2017,1,14,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 18:00,624.736.529,-7.556.974.457,Hombre,42.0,Soltero(a),Metro,Cosquilleo,De celular,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,,2017-01-26 18:00:00,6.24736529,-75.56974457,2017-01-26 18:00:00|624.736.529|-7.556.974.457|Hombre|42.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,1,18,Jueves,2017-01-01,Noche (18-23)
26/01/2017 15:30,628.719.474,-7.557.472.684,Mujer,21.0,Unión marital de hecho,Taxi,Descuido,,No,Francisco Antonio Zea,#0513,5,Vía pública,Castilla,Celular,Tecnología,,2017-01-26 15:30:00,6.28719474,-75.57472684,2017-01-26 15:30:00|628.719.474|-7.557.472.684|Mujer|21.0|Francisco Antonio Zea|Vía pública|Descuido,False,False,Castilla,2017,1,15,Jueves,2017-01-01,Tarde (12-17)
26/01/2017 6:30,624.905.753,-7.556.336.926,Hombre,38.0,Soltero(a),Autobus,Atraco,A bus de servicio público,Arma de fuego,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Autopartes,Autoparte y elementos de la mecánica automotriz,,2017-01-26 06:30:00,6.24905753,-75.56336926,2017-01-26 06:30:00|624.905.753|-7.556.336.926|Hombre|38.0|La Candelaria|Bus de servicio público|Atraco,False,False,La Candelaria,2017,1,6,Jueves,2017-01-01,Mañana (6-11)
27/01/2017 16:00,624.732.915,-7.556.996.193,Hombre,39.0,Unión marital de hecho,Metro,Cosquilleo,No,No,Guayaquil,#1007,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-27 16:00:00,6.24732915,-75.56996193,2017-01-27 16:00:00|624.732.915|-7.556.996.193|Hombre|39.0|Guayaquil|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,1,16,Viernes,2017-01-01,Tarde (12-17)
27/01/2017 15:30,626.588.021,-7.558.691.349,Mujer,41.0,Soltero(a),Autobus,Cosquilleo,De celular,No,San Germán,#0703,7,Vía pública,Castilla,Celular,Tecnología,Blanco,2017-01-27 15:30:00,6.26588021,-75.58691349,2017-01-27 15:30:00|626.588.021|-7.558.691.349|Mujer|41.0|San Germán|Vía pública|Cosquilleo,False,False,Robledo,2017,1,15,Viernes,2017-01-01,Tarde (12-17)
27/01/2017 15:00,624.614.554,-7.556.546.551,Hombre,55.0,Unión marital de hecho,Autobus,Raponazo,No,No,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Negro,2017-01-27 15:00:00,6.24614554,-75.56546551,2017-01-27 15:00:00|624.614.554|-7.556.546.551|Hombre|55.0|La Candelaria|Metro Plus|Raponazo,False,False,La Candelaria,2017,1,15,Viernes,2017-01-01,Tarde (12-17)
27/01/2017 16:00,624.732.915,-7.556.996.193,Hombre,39.0,Unión marital de hecho,Metro,Cosquilleo,No,No,Guayaquil,#1007,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,,2017-01-27 16:00:00,6.24732915,-75.56996193,2017-01-27 16:00:00|624.732.915|-7.556.996.193|Hombre|39.0|Guayaquil|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,1,16,Viernes,2017-01-01,Tarde (12-17)
28/01/2017 20:30,625.783.952,-7.558.467.116,Hombre,51.0,Casado(a),Taxi,Atraco,No,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Vía pública,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-28 20:30:00,6.25783952,-75.58467116,2017-01-28 20:30:00|625.783.952|-7.558.467.116|Hombre|51.0|Carlos E. Restrepo|Vía pública|Atraco,False,False,Laureles-Estadio,2017,1,20,Sábado,2017-01-01,Noche (18-23)
28/01/2017 11:45,621.339.697,-7.557.760.529,Hombre,50.0,Soltero(a),Metro,Cosquilleo,De celular,No,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,,2017-01-28 11:45:00,6.21339697,-75.57760529,2017-01-28 11:45:00|621.339.697|-7.557.760.529|Hombre|50.0|Patio Bonito|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,1,11,Sábado,2017-01-01,Mañana (6-11)
28/01/2017 18:00,624.657.459,-755.679.154,Mujer,21.0,Unión marital de hecho,Taxi,Atraco,,Arma cortopunzante,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2017-01-28 18:00:00,6.24657459,-75.5679154,2017-01-28 18:00:00|624.657.459|-755.679.154|Mujer|21.0|Barrio Colón|Bus de servicio público|Atraco,False,False,La Candelaria,2017,1,18,Sábado,2017-01-01,Noche (18-23)
28/01/2017 14:40,624.402.797,-7.556.868.623,Mujer,30.0,Casado(a),Autobus,Raponazo,,No,Barrio Colón,#1013,10,Vía pública,Candelaria,Celular,Tecnología,,2017-01-28 14:40:00,6.24402797,-75.56868623,2017-01-28 14:40:00|624.402.797|-7.556.868.623|Mujer|30.0|Barrio Colón|Vía pública|Raponazo,False,False,La Candelaria,2017,1,14,Sábado,2017-01-01,Tarde (12-17)
29/01/2017 0:00,625.628.244,-7.555.845.525,Hombre,19.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,San Miguel,#0803,8,Vía pública,Villa Hermosa,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-29 00:00:00,6.25628244,-75.55845525,2017-01-29 00:00:00|625.628.244|-7.555.845.525|Hombre|19.0|San Miguel|Vía pública|Atraco,False,False,Villa Hermosa,2017,1,0,Domingo,2017-01-01,Madrugada (0-5)
30/01/2017 16:00,622.899.015,-7.557.461.824,Mujer,54.0,Unión marital de hecho,Autobus,Cosquilleo,,No,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Cédula,Documentos,,2017-01-30 16:00:00,6.22899015,-75.57461824,2017-01-30 16:00:00|622.899.015|-7.557.461.824|Mujer|54.0|Barrio Colombia|Bus de servicio público|Cosquilleo,False,False,El Poblado,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
30/01/2017 16:00,622.899.015,-7.557.461.824,Mujer,54.0,Unión marital de hecho,Autobus,Cosquilleo,,No,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Billetera,Prendas de vestir y accesorios,,2017-01-30 16:00:00,6.22899015,-75.57461824,2017-01-30 16:00:00|622.899.015|-7.557.461.824|Mujer|54.0|Barrio Colombia|Bus de servicio público|Cosquilleo,False,False,El Poblado,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
30/01/2017 16:00,624.729.182,-7.556.988.683,Hombre,32.0,Unión marital de hecho,Metro,Cosquilleo,No,No,Guayaquil,#1007,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-30 16:00:00,6.24729182,-75.56988683,2017-01-30 16:00:00|624.729.182|-7.556.988.683|Hombre|32.0|Guayaquil|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
30/01/2017 8:00,629.041.635,-7.556.989.772,Mujer,57.0,Divorciado(a),Autobus,Cosquilleo,,No,Castilla,#0511,5,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,,2017-01-30 08:00:00,6.29041635,-75.56989772,2017-01-30 08:00:00|629.041.635|-7.556.989.772|Mujer|57.0|Castilla|Bus de servicio público|Cosquilleo,False,False,Castilla,2017,1,8,Lunes,2017-01-01,Mañana (6-11)
30/01/2017 18:00,621.326.368,-7.557.760.889,Mujer,49.0,Casado(a),Metro,Cosquilleo,De celular,No,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,,2017-01-30 18:00:00,6.21326368,-75.57760889,2017-01-30 18:00:00|621.326.368|-7.557.760.889|Mujer|49.0|Patio Bonito|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,1,18,Lunes,2017-01-01,Noche (18-23)
30/01/2017 16:00,628.534.367,-7.558.675.097,Hombre,24.0,Divorciado(a),Autobus,Cosquilleo,No,No,El Diamante,#0711,7,Bus de servicio público,Castilla,Cédula,Documentos,,2017-01-30 16:00:00,6.28534367,-75.58675097,2017-01-30 16:00:00|628.534.367|-7.558.675.097|Hombre|24.0|El Diamante|Bus de servicio público|Cosquilleo,False,False,Robledo,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
30/01/2017 16:00,628.534.367,-7.558.675.097,Hombre,24.0,Divorciado(a),Autobus,Cosquilleo,No,No,El Diamante,#0711,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,,2017-01-30 16:00:00,6.28534367,-75.58675097,2017-01-30 16:00:00|628.534.367|-7.558.675.097|Hombre|24.0|El Diamante|Bus de servicio público|Cosquilleo,False,False,Robledo,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
30/01/2017 16:00,624.729.182,-7.556.988.683,Hombre,32.0,Unión marital de hecho,Metro,Cosquilleo,No,No,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cédula,Documentos,,2017-01-30 16:00:00,6.24729182,-75.56988683,2017-01-30 16:00:00|624.729.182|-7.556.988.683|Hombre|32.0|Guayaquil|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,1,16,Lunes,2017-01-01,Tarde (12-17)
31/01/2017 12:13,62.871.352,-7.557.026.234,Hombre,26.0,Unión marital de hecho,Taxi,Atraco,Fleteo,Arma de fuego,Castilla,#0511,5,Vía pública,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-31 12:13:00,6.2871352,-75.57026234,2017-01-31 12:13:00|62.871.352|-7.557.026.234|Hombre|26.0|Castilla|Vía pública|Atraco,False,False,Castilla,2017,1,12,Martes,2017-01-01,Tarde (12-17)
31/01/2017 6:00,625.873.537,-7.556.516.614,Mujer,24.0,Soltero(a),Autobus,Cosquilleo,,No,Prado,#1001,10,Bus de servicio público,Candelaria,Cédula,Documentos,,2017-01-31 06:00:00,6.25873537,-75.56516614,2017-01-31 06:00:00|625.873.537|-7.556.516.614|Mujer|24.0|Prado|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2017,1,6,Martes,2017-01-01,Mañana (6-11)
31/01/2017 6:00,625.873.537,-7.556.516.614,Mujer,24.0,Soltero(a),Autobus,Cosquilleo,,No,Prado,#1001,10,Bus de servicio público,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-31 06:00:00,6.25873537,-75.56516614,2017-01-31 06:00:00|625.873.537|-7.556.516.614|Mujer|24.0|Prado|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2017,1,6,Martes,2017-01-01,Mañana (6-11)
31/01/2017 16:00,627.804.913,-7.556.957.569,Hombre,58.0,Viudo(a),Metro,Cosquilleo,No,No,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Cédula,Documentos,,2017-01-31 16:00:00,6.27804913,-75.56957569,2017-01-31 16:00:00|627.804.913|-7.556.957.569|Hombre|58.0|Terminal de Transporte|Estación del Metro|Cosquilleo,False,False,Castilla,2017,1,16,Martes,2017-01-01,Tarde (12-17)
31/01/2017 9:25,627.818.777,-7.556.981.172,Mujer,19.0,Soltero(a),Metro,Cosquilleo,No,No,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Cédula,Documentos,,2017-01-31 09:25:00,6.27818777,-75.56981172,2017-01-31 09:25:00|627.818.777|-7.556.981.172|Mujer|19.0|Terminal de Transporte|Estación del Metro|Cosquilleo,False,False,Castilla,2017,1,9,Martes,2017-01-01,Mañana (6-11)
31/01/2017 19:10,627.268.486,-7.557.180.729,Mujer,38.0,Soltero(a),Autobus,Atraco,,No,Caribe,#0517,5,Bus de servicio público,Castilla,Celular,Tecnología,Negro,2017-01-31 19:10:00,6.27268486,-75.57180729,2017-01-31 19:10:00|627.268.486|-7.557.180.729|Mujer|38.0|Caribe|Bus de servicio público|Atraco,False,False,Castilla,2017,1,19,Martes,2017-01-01,Noche (18-23)
31/01/2017 16:00,627.804.913,-7.556.957.569,Hombre,58.0,Viudo(a),Metro,Cosquilleo,No,No,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-01-31 16:00:00,6.27804913,-75.56957569,2017-01-31 16:00:00|627.804.913|-7.556.957.569|Hombre|58.0|Terminal de Transporte|Estación del Metro|Cosquilleo,False,False,Castilla,2017,1,16,Martes,2017-01-01,Tarde (12-17)
01/02/2017 17:40,623.059.531,-7.557.544.973,Mujer,35.0,Soltero(a),Metro,Cosquilleo,No,No,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cédula,Documentos,,2017-02-01 17:40:00,6.23059531,-75.57544973,2017-02-01 17:40:00|623.059.531|-7.557.544.973|Mujer|35.0|Barrio Colombia|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,2,17,Miércoles,2017-02-01,Tarde (12-17)
01/02/2017 17:40,623.059.531,-7.557.544.973,Mujer,35.0,Soltero(a),Metro,Cosquilleo,No,No,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-02-01 17:40:00,6.23059531,-75.57544973,2017-02-01 17:40:00|623.059.531|-7.557.544.973|Mujer|35.0|Barrio Colombia|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,2,17,Miércoles,2017-02-01,Tarde (12-17)
01/02/2017 9:45,626.020.713,-7.557.520.833,Mujer,24.0,Soltero(a),Autobus,Cosquilleo,No,No,Universidad Nacional,#Inst_8,7,Bus de servicio público,Castilla,Cédula,Documentos,,2017-02-01 09:45:00,6.26020713,-75.57520833,2017-02-01 09:45:00|626.020.713|-7.557.520.833|Mujer|24.0|Universidad Nacional|Bus de servicio público|Cosquilleo,False,False,Robledo,2017,2,9,Miércoles,2017-02-01,Mañana (6-11)
01/02/2017 18:00,625.283.232,-755.685.189,Mujer,30.0,Casado(a),Taxi,Atraco,,Arma cortopunzante,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2017-02-01 18:00:00,6.25283232,-75.5685189,2017-02-01 18:00:00|625.283.232|-755.685.189|Mujer|30.0|La Candelaria|Bus de servicio público|Atraco,False,False,La Candelaria,2017,2,18,Miércoles,2017-02-01,Noche (18-23)
01/02/2017 9:45,626.020.713,-7.557.520.833,Mujer,24.0,Soltero(a),Autobus,Cosquilleo,No,No,Universidad Nacional,#Inst_8,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,,2017-02-01 09:45:00,6.26020713,-75.57520833,2017-02-01 09:45:00|626.020.713|-7.557.520.833|Mujer|24.0|Universidad Nacional|Bus de servicio público|Cosquilleo,False,False,Robledo,2017,2,9,Miércoles,2017-02-01,Mañana (6-11)
01/02/2017 14:50,624.668.924,-7.557.565.894,Mujer,18.0,Soltero(a),Autobus,Atraco,,No,Corazón de Jesús,#1008,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2017-02-01 14:50:00,6.24668924,-75.57565894,2017-02-01 14:50:00|624.668.924|-7.557.565.894|Mujer|18.0|Corazón de Jesús|Bus de servicio público|Atraco,False,False,La Candelaria,2017,2,14,Miércoles,2017-02-01,Tarde (12-17)
01/02/2017 7:15,626.366.253,-7.556.333.151,Hombre,26.0,Unión marital de hecho,Metro,Cosquilleo,De celular,No,Prado,#1001,10,Estación del Metro,Candelaria,Celular,Tecnología,,2017-02-01 07:15:00,6.26366253,-75.56333151,2017-02-01 07:15:00|626.366.253|-7.556.333.151|Hombre|26.0|Prado|Estación del Metro|Cosquilleo,False,False,La Candelaria,2017,2,7,Miércoles,2017-02-01,Mañana (6-11)
01/02/2017 10:00,625.256.037,-7.556.803.074,Hombre,30.0,Soltero(a),Taxi,Atraco,,Arma cortopunzante,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,,2017-02-01 10:00:00,6.25256037,-75.56803074,2017-02-01 10:00:00|625.256.037|-7.556.803.074|Hombre|30.0|La Candelaria|Vía pública|Atraco,False,False,La Candelaria,2017,2,10,Miércoles,2017-02-01,Mañana (6-11)
01/02/2017 17:30,619.350.485,-7.558.171,Hombre,60.0,Unión marital de hecho,Metro,Cosquilleo,De celular,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,,2017-02-01 17:30:00,6.19350485,-75.58171,2017-02-01 17:30:00|619.350.485|-7.558.171|Hombre|60.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2017,2,17,Miércoles,2017-02-01,Tarde (12-17)
02/02/2017 19:30,623.895.718,-7.560.023.231,Mujer,50.0,Casado(a),Autobus,Cosquilleo,No,No,Las Acacias,#1109,11,Metro Plus,Laureles,Cédula,Documentos,Amarillo,2017-02-02 19:30:00,6.23895718,-75.60023231,2017-02-02 19:30:00|623.895.718|-7.560.023.231|Mujer|50.0|Las Acacias|Metro Plus|Cosquilleo,False,False,Laureles-Estadio,2017,2,19,Jueves,2017-02-01,Noche (18-23)
02/02/2017 3:00,626.462.726,-7.556.433.906,Hombre,65.0,Casado(a),Taxi,Atraco,,Arma de fuego,Sevilla,#0407,4,Vía pública,Aranjuez,Salsa,Alimento,,2017-02-02 03:00:00,6.26462726,-75.56433906,2017-02-02 03:00:00|626.462.726|-7.556.433.906|Hombre|65.0|Sevilla|Vía pública|Atraco,False,False,Aranjuez,2017,2,3,Jueves,2017-02-01,Madrugada (0-5)
02/02/2017 18:45,62.584.511,-7.559.773.224,Mujer,36.0,Unión marital de hecho,Metro,Cosquilleo,,No,El Velódromo,#1112,11,Estación del Metro,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-02-02 18:45:00,6.2584511,-75.59773224,2017-02-02 18:45:00|62.584.511|-7.559.773.224|Mujer|36.0|El Velódromo|Estación del Metro|Cosquilleo,False,False,Laureles-Estadio,2017,2,18,Jueves,2017-02-01,Noche (18-23)
02/02/2017 3:00,626.462.726,-7.556.433.906,Hombre,65.0,Casado(a),Taxi,Atraco,,Arma de fuego,Sevilla,#0407,4,Vía pública,Aranjuez,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-02-02 03:00:00,6.26462726,-75.56433906,2017-02-02 03:00:00|626.462.726|-7.556.433.906|Hombre|65.0|Sevilla|Vía pública|Atraco,False,False,Aranjuez,2017,2,3,Jueves,2017-02-01,Madrugada (0-5)
02/02/2017 19:30,623.895.718,-7.560.023.231,Mujer,50.0,Casado(a),Autobus,Cosquilleo,No,No,Las Acacias,#1109,11,Metro Plus,Laureles,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Azul,2017-02-02 19:30:00,6.23895718,-75.60023231,2017-02-02 19:30:00|623.895.718|-7.560.023.231|Mujer|50.0|Las Acacias|Metro Plus|Cosquilleo,False,False,Laureles-Estadio,2017,2,19,Jueves,2017-02-01,Noche (18-23)
02/02/2017 19:30,623.895.718,-7.560.023.231,Mujer,50.0,Casado(a),Autobus,Cosquilleo,No,No,Las Acacias,#1109,11,Metro Plus,Laureles,Peso,"Dinero, joyas, piedras preciosas y título valor",,2017-02-02 19:30:00,6.23895718,-75.60023231,2017-02-02 19:30:00|623.895.718|-7.560.023.231|Mujer|50.0|Las Acacias|Metro Plus|Cosquilleo,False,False,Laureles-Estadio,2017,2,19,Jueves,2017-02-01,Noche (18-23)
